,returns,standard_deviation,sharpe_ratio,TATASTEEL.NS,ZEEL.NS,YESBANK.NS,WIPRO.NS,PNB.NS,ULTRACEMCO.NS,TECHM.NS,TCS.NS,ONGC.NS,SAIL.NS
197,0.1571987434618823,0.1671300018522796,0.9405776444664006,0.05834594590547614,0.19616403787530765,0.06277514651970038,0.1843896491173781,0.1689473597857489,0.00962398667008327,0.11213587783253655,0.022642542751067182,0.10206995666785669,0.08290549687484519
198,0.20310154994518542,0.12159472669628256,1.6703154442913413,0.10370478732105193,0.053462957480977055,0.08341376299631173,0.13443398452727823,0.0036644489553937683,0.10373479054302155,0.20067273335562286,0.11485859074314259,0.19593569593720134,0.006118248139998784
199,0.22271477554955268,0.1450648960331814,1.535276842569894,0.05831087324254787,0.08822532663382873,0.11914169716275551,0.20977570476293683,0.0938427916466058,0.015146337395932257,0.15587703572748843,0.11538259049649507,0.03519055542172592,0.10910708750968358
200,0.11699479917007113,0.2051464029934904,0.5702990521056494,0.024999754882268292,0.04036636225799417,0.03204563190688681,0.12347074321259889,0.257489468871361,0.03862111722006941,0.020114157420776418,0.14646865942860807,0.20117647066785335,0.1152476341315835
201,0.1750248725816575,0.1839357263039155,0.9515545244998534,0.0024586454476234784,0.1489580686182629,0.13825859799060378,0.04730406461108389,0.11530536136167868,0.1901105488351577,0.014701591323489492,0.0319558369421991,0.10916415723011638,0.20178312763978457
202,0.18499817022983328,0.1538828582659111,1.2022012868395946,0.09891958520273214,0.027054466073405403,0.14351655503216268,0.10719980278790968,0.108668397327451,0.14463850754692292,0.040489002582841986,0.1098143113150756,0.13144542654258717,0.0882539455889114
203,0.13810726877955665,0.1711411758643837,0.8069786133115977,0.029445185049208532,0.21000288902929268,0.10421727416046038,0.045853170409702104,0.19022571835890326,0.1215612728064994,0.08601237918435203,0.04372977837135839,0.13742425282869,0.03152807980153313
204,0.242510916354958,0.194187272841729,1.248850724386118,0.1521927810764567,0.06123307398873766,0.14651650437619917,0.0013184181609322645,0.08736543968736854,0.16865502831818813,0.12024210126526327,0.019968842420913527,0.025566556740869294,0.21694125396507136
205,0.18938316822827836,0.15519180587876177,1.2203168018821007,0.06634607120169403,0.17791645185732294,0.14060634516882914,0.1813030070700904,0.14175288817550563,0.0071193409478674035,0.04809143602070311,0.0960167977430067,0.06318239997639204,0.07766526183858878
206,0.1891147746218967,0.12293113170571648,1.5383798391656924,0.0612010001653396,0.05988890077343425,0.1450751098173694,0.0964003616122619,0.04804686987503196,0.16121615480518395,0.13926716230937053,0.1173140567080119,0.1689287573890061,0.0026616265449904337
207,0.23036423857664837,0.15336037948129186,1.5021105148266152,0.29649972228256943,0.1607943929126016,0.001509281585522525,0.08447891102888162,0.0034536577277491706,0.07138680955605452,0.18460743344798758,0.014013802306684085,0.12075492981899896,0.06250105933295032
208,0.1537281242608542,0.19050158630729838,0.806965061240357,0.0331095084197036,0.06278991052770942,0.04711757449122892,0.0082095355563604,0.1508040550391871,0.20065067383624846,0.13214683259890472,0.018577054765737167,0.1695605386966066,0.17703431606831374
209,0.14058725772687108,0.1575926962778697,0.892092470319726,0.05666191074591238,0.04313002489590422,0.03211171690298642,0.1599374968554848,0.16121679888455892,0.16824241273556367,0.2013554338111669,0.05507602672965509,0.11970340660113797,0.002564771837629723
210,0.22022055989530934,0.17159914206642926,1.2833430123447693,0.1609192247480451,0.13479594666816602,0.1357133107024904,0.09012990375401296,0.14588549198800854,0.05281471708709881,0.12164404280112373,0.05804138493802275,0.00855188635778764,0.09150409095524402
211,0.15817933313559557,0.16978437565268248,0.9316483482506857,0.1414752835370507,0.16592619186684307,0.007327177739729726,0.027819351257526267,0.15715222467675663,0.1337041742795494,0.15819261649088648,0.03195836575542275,0.13232136493292024,0.04412324946331487
